name,calories,protein,carbs,fat,fiber,sugar,category,diet_type,region,meal_type,health_tags,glycemic_index
"buffalo, free range, top round steak, cooked (shoshone bannock)",146.0,32.51,0.0,1.8,0.0,0.0,beverage,vegan,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"elk, free range, roast, eye of round, raw (shoshone bannock)",98.0,19.74,0.0,2.1,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"corn, dried, yellow (northern plains indians)",419.0,14.48,66.27,10.64,20.5,21.32,grain,vegan,global,"[""snack""]","[""good-protein"", ""high-fiber""]",high
"smelt, dried (alaska native)",386.0,56.19,0.0,17.9,0.0,0.0,other,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"frybread, made with lard (apache)",309.0,8.38,46.01,10.14,1.7,1.54,grain,vegan,global,"[""breakfast""]","[""good-protein"", ""diabetes-friendly""]",medium
corned beef and potatoes in tortilla (apache),224.0,7.91,29.35,8.31,1.5,1.79,grain,non-veg,global,"[""lunch"", ""dinner""]","[""diabetes-friendly""]",medium
"on the border, soft taco with ground beef, cheese and lettuce",229.0,13.19,19.28,11.05,1.8,1.84,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""diabetes-friendly""]",low
"restaurant, mexican, soft taco with ground beef, cheese and lettuce",219.0,12.56,17.92,10.81,1.5,2.39,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""diabetes-friendly""]",low
"restaurant, latino, chicken and rice, entree, prepared",174.0,12.02,20.03,5.06,1.2,0.55,grain,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""good-protein"", ""diabetes-friendly""]",medium
"restaurant, latino, empanadas, beef, prepared",335.0,11.31,31.19,18.37,2.0,1.84,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""diabetes-friendly""]",medium
"restaurant, latino, pupusas con frijoles (pupusas, bean)",229.0,5.59,31.49,9.01,5.8,1.3,protein,vegan,global,"[""lunch"", ""dinner""]","[""high-fiber"", ""diabetes-friendly""]",medium
"restaurant, latino, pupusas con queso (pupusas, cheese)",256.0,11.72,22.39,13.25,2.9,1.2,dairy,veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""diabetes-friendly""]",medium
"restaurant, latino, pupusas del cerdo (pupusas, pork)",232.0,11.51,23.02,10.43,2.6,1.45,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""diabetes-friendly""]",medium
"restaurant, latino, tamale, corn",186.0,3.48,26.68,7.21,3.2,7.42,grain,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss""]",medium
"restaurant, mexican, spanish rice",185.0,3.28,31.16,5.29,1.2,1.3,grain,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""diabetes-friendly""]",medium
"restaurant, mexican, refried beans",156.0,6.91,16.79,6.77,8.0,0.78,protein,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-fiber"", ""diabetes-friendly""]",low
"restaurant, chinese, egg rolls, assorted",250.0,8.28,27.29,11.94,2.6,0.0,protein,veg,global,"[""breakfast""]","[""good-protein"", ""diabetes-friendly""]",medium
"restaurant, chinese, fried rice, without meat",174.0,4.05,32.79,2.96,1.1,0.56,grain,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"cracker barrel, steak fries",255.0,3.26,30.87,13.18,3.5,0.86,grain,vegan,global,"[""beverage""]","[""diabetes-friendly""]",medium
"cracker barrel, grilled sirloin steak",203.0,31.52,0.0,8.52,0.0,0.0,grain,vegan,global,"[""beverage""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"cracker barrel, macaroni n' cheese plate, from kid's menu",192.0,6.46,15.58,11.51,0.7,2.83,grain,veg,global,"[""snack""]","[""weight-loss"", ""diabetes-friendly""]",low
"denny's, french fries",282.0,3.41,35.2,14.13,3.5,0.85,other,vegan,global,"[""lunch"", ""dinner""]","[""diabetes-friendly""]",medium
"denny's, top sirloin steak",182.0,28.9,0.14,7.34,0.0,0.0,beverage,vegan,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"restaurant, chinese, lemon chicken",252.0,11.87,20.61,13.55,1.0,8.18,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein""]",medium
"restaurant, chinese, general tso's chicken",295.0,12.9,23.99,16.36,0.9,11.6,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein""]",medium
"restaurant, chinese, kung pao chicken",129.0,9.76,6.87,6.98,1.5,3.03,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""good-protein"", ""low-carb"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"restaurant, chinese, vegetable lo mein, without meat",121.0,4.77,20.16,2.35,1.3,2.63,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"restaurant, chinese, chicken and vegetables",95.0,8.18,5.38,4.56,0.9,2.93,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"restaurant, chinese, orange chicken",262.0,14.46,22.46,12.68,0.8,13.6,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein""]",medium
"restaurant, italian, spaghetti with meat sauce",121.0,5.79,16.4,3.59,1.6,1.82,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""diabetes-friendly""]",low
"beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",218.0,0.45,87.38,0.04,0.1,0.0,beverage,vegan,global,"[""beverage""]","[""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",high
"pectin, liquid",11.0,0.0,2.1,0.0,2.1,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",221.0,6.4,26.11,10.1,0.8,8.52,grain,veg,global,"[""breakfast"", ""snack""]",[],medium
"creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",160.0,1.5,7.0,14.0,0.0,5.65,dairy,veg,global,"[""beverage""]","[""weight-loss"", ""low-carb""]",low
"bologna, beef and pork, low fat",230.0,11.5,2.6,19.3,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"milk dessert, frozen, milk-fat free, chocolate",167.0,4.3,37.7,1.0,0.0,37.7,dairy,veg,global,"[""beverage""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"whipped topping, frozen, low fat",224.0,3.0,23.6,13.1,0.0,23.6,other,vegan,global,"[""lunch"", ""dinner""]",[],medium
"cream substitute, powdered, light",431.0,1.9,73.4,15.7,0.0,73.4,dairy,veg,global,"[""lunch"", ""dinner""]",[],high
"candies, mars snackfood us, m&m's peanut butter chocolate candies",529.0,10.16,56.89,29.32,4.0,47.15,vegetable,veg,global,"[""snack""]","[""good-protein""]",high
"babyfood, apple yogurt dessert, strained",93.0,0.8,19.5,1.6,0.5,12.02,fruit,veg,global,"[""breakfast""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"vegetable oil-butter spread, reduced calorie",465.0,0.0,0.0,53.0,0.0,0.0,dairy,veg,global,"[""lunch"", ""dinner""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"salad dressing, blue or roquefort cheese dressing, light",86.0,2.1,13.2,2.7,0.0,3.6,dairy,veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"salad dressing, french dressing, reduced calorie",227.0,0.4,27.0,13.0,0.0,25.92,other,vegan,global,"[""lunch"", ""dinner""]",[],medium
"sausage, turkey and pork, fresh, bulk, patty or link, cooked",307.0,22.7,0.7,23.0,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mayonnaise, made with tofu",322.0,5.95,3.06,31.79,1.1,0.85,protein,vegan,global,"[""lunch"", ""dinner""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"frankfurter, beef, low fat",140.0,12.0,1.6,9.5,0.0,0.85,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"milk, buttermilk, fluid, cultured, reduced fat",56.0,4.1,5.3,2.0,0.0,5.3,dairy,veg,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"pork sausage rice links, brown and serve, cooked",407.0,13.7,2.36,37.63,0.0,0.0,grain,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"salad dressing, blue or roquefort cheese dressing, fat-free",115.0,1.52,25.6,1.01,1.8,7.44,dairy,veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"salad dressing, mayonnaise-like, fat-free",84.0,0.2,15.5,2.7,1.9,10.3,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"candies, mars snackfood us, milky way midnight bar",443.0,3.2,71.22,17.5,2.9,57.81,dairy,veg,global,"[""beverage""]",[],high
"oil, flaxseed, cold pressed",884.0,0.11,0.0,99.98,0.0,0.0,oil,vegan,global,"[""snack""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"cheese, cottage, lowfat, 1% milkfat, lactose reduced",74.0,12.4,3.2,1.0,0.6,2.6,dairy,veg,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"salad dressing, bacon and tomato",326.0,1.8,2.0,35.0,0.2,2.0,vegetable,non-veg,global,"[""lunch"", ""dinner""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"cheese, parmesan, low sodium",451.0,41.6,3.7,29.99,0.0,0.85,dairy,veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"jams, preserves, marmalade, reduced sugar",151.0,0.0,37.6,0.1,1.5,29.41,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"beverages, fruit-flavored drink, powder, with high vitamin c with other added vitamins, low calorie",227.0,0.25,91.0,0.16,2.2,0.0,beverage,vegan,global,"[""beverage""]","[""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",high
"tomato and vegetable juice, low sodium",22.0,0.6,4.59,0.1,0.8,3.28,vegetable,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"turkey, wing, smoked, cooked, with skin, bone removed",221.0,27.4,0.0,12.41,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"turkey, drumstick, smoked, cooked, with skin, bone removed",200.0,27.9,0.0,9.8,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beverages, chocolate-flavored drink, whey and milk based",49.0,0.64,10.68,0.4,0.6,8.68,dairy,veg,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",541.0,37.04,1.43,41.78,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"turkey, light or dark meat, smoked, cooked, skin and bone removed",162.0,29.3,0.0,5.0,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"hearts of palm, raw",115.0,2.7,25.61,0.2,1.5,17.16,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"cereals ready-to-eat, post, shredded wheat n' bran, spoon-size",339.0,10.93,80.65,2.06,14.7,0.75,grain,vegan,global,"[""breakfast""]","[""good-protein"", ""low-fat"", ""heart-healthy"", ""high-fiber"", ""diabetes-friendly""]",high
"cheese, cottage, lowfat, 1% milkfat, with vegetables",67.0,10.9,3.0,1.0,0.0,3.0,dairy,veg,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
yeast extract spread,185.0,23.88,20.42,0.9,6.5,1.6,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-fat"", ""heart-healthy"", ""high-fiber"", ""diabetes-friendly""]",low
"babyfood, juice, pear",43.0,0.0,11.86,0.0,0.1,7.28,vegetable,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"chicken, meatless, breaded, fried",234.0,21.28,8.51,12.77,4.3,0.0,grain,non-veg,global,"[""breakfast"", ""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"babyfood, meat, beef with vegetables, toddler",69.0,3.5,8.72,2.1,1.8,1.18,protein,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"frozen novelties, juice type, juice with cream",115.0,1.41,24.11,1.41,0.1,20.61,dairy,veg,global,"[""beverage""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
tofu yogurt,94.0,3.5,15.96,1.8,0.2,1.24,protein,veg,global,"[""breakfast""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",low
"alcoholic beverage, rice (sake)",134.0,0.5,5.0,0.0,0.0,0.0,grain,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"millet, puffed",354.0,13.0,80.0,3.4,2.7,0.55,grain,vegan,global,"[""lunch"", ""dinner""]","[""good-protein"", ""low-fat"", ""diabetes-friendly""]",high
"cereals ready-to-eat, oat bran flakes, health valley",380.0,10.0,78.0,3.0,8.0,22.0,grain,vegan,global,"[""breakfast""]","[""good-protein"", ""low-fat"", ""high-fiber""]",high
"babyfood, mixed fruit yogurt, strained",75.0,0.8,16.23,0.8,0.4,11.74,dairy,veg,global,"[""breakfast"", ""snack""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"beverages, abbott, ensure plus, ready-to-drink",141.0,5.16,19.88,4.52,0.0,8.33,beverage,vegan,global,"[""beverage""]","[""weight-loss"", ""low-fat""]",medium
"babyfood, rice and apples, dry",396.0,6.7,86.89,2.4,3.0,3.22,grain,vegan,global,"[""lunch"", ""dinner""]","[""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",high
"babyfood, juice, apple - cherry",47.0,0.2,11.2,0.1,0.3,10.5,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",low
"milk, imitation, non-soy",46.0,1.6,5.3,2.0,0.0,5.3,protein,veg,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy""]",low
"babyfood, cereal, rice with pears and apple, dry, instant fortified",389.0,6.6,88.5,0.9,2.6,1.35,grain,vegan,global,"[""breakfast"", ""lunch"", ""dinner""]","[""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",high
"babyfood, banana no tapioca, strained",91.0,1.0,21.34,0.2,1.6,11.36,fruit,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"babyfood, banana apple dessert, strained",68.0,0.3,16.3,0.2,1.0,14.66,fruit,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"breakfast bar, corn flake crust with fruit",376.0,4.4,72.8,7.5,2.1,35.1,grain,vegan,global,"[""breakfast"", ""snack""]",[],high
"cheese, mozzarella, low sodium",280.0,27.5,3.1,17.1,0.0,1.23,dairy,veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mayonnaise dressing, no cholesterol",688.0,0.0,0.3,77.8,0.0,0.3,other,vegan,north_india,"[""lunch"", ""dinner""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"oil, corn, peanut, and olive",884.0,0.0,0.0,100.0,0.0,0.0,grain,vegan,global,"[""snack""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"pie fillings, blueberry, canned",181.0,0.41,44.38,0.2,2.6,37.75,fruit,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"beverages, cocktail mix, non-alcoholic, concentrated, frozen",287.0,0.08,71.6,0.01,0.0,24.53,beverage,vegan,global,"[""beverage""]","[""low-fat"", ""heart-healthy""]",high
"puddings, chocolate flavor, low calorie, regular, dry mix",365.0,10.08,74.42,3.0,10.1,0.7,snack,vegan,global,"[""snack""]","[""good-protein"", ""low-fat"", ""high-fiber"", ""diabetes-friendly""]",high
"puddings, all flavors except chocolate, low calorie, regular, dry mix",351.0,1.6,86.04,0.1,0.9,2.9,snack,vegan,global,"[""snack""]","[""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",high
"mollusks, scallop, (bay and sea), cooked, steamed",111.0,20.54,5.41,0.84,0.0,0.0,beverage,vegan,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"syrup, cane",269.0,0.0,73.14,0.0,0.0,73.2,other,vegan,global,"[""lunch"", ""dinner""]","[""low-fat"", ""heart-healthy""]",high
"mollusks, snail, raw",90.0,16.1,2.0,1.4,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"turtle, green, raw",89.0,19.8,0.0,0.5,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lemons, raw, without peel",29.0,1.1,9.32,0.3,2.8,2.5,fruit,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lemon juice, raw",22.0,0.35,6.9,0.24,0.3,2.52,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lemon juice from concentrate, canned or bottled",17.0,0.45,5.62,0.07,0.7,1.53,fruit,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
